time;Storage_PV6_H0-C;Storage_PV5_H0-L;Storage_PV5_G4-B;Storage_PV8_H0-B;Storage_PV2_H0-G;Storage_PV2_H0-B;Storage_PV5_H0-B;Storage_PV8_G5-A;lv_rural3;lv_semiurb4;lv_semiurb5
05.09.2016 18:00;0.080547;0.053517;0.466248;0.05042;0.317204;0.05042;0.05042;0.297376;0.120386;0.049157;0.197543
05.09.2016 18:15;0.074468;0.051988;0.463108;0.056022;0.197133;0.056022;0.056022;0.236152;0.089968;0.060393;0.172379
05.09.2016 18:30;0.098784;0.050459;0.44113;0.04902;0.120072;0.04902;0.04902;0.148688;0.083675;0.08427;0.14351
05.09.2016 18:45;0.089666;0.051988;0.485086;0.039216;0.383513;0.039216;0.039216;0.179359;0.126304;0.064607;0.183544
05.09.2016 19:00;0.103343;0.077982;0.430141;0.042017;0.087814;0.042017;0.042017;0.15895;0.079631;0.085674;0.138836
05.09.2016 19:15;0.075988;0.045872;0.379906;0.063025;0.170251;0.063025;0.063025;0.166181;0.083708;0.05618;0.145654
05.09.2016 19:30;0.071429;0.04893;0.394035;0.061625;0.345878;0.061625;0.061625;0.142857;0.121752;0.073034;0.164056
05.09.2016 19:45;0.069909;0.056575;0.376766;0.058824;0.437276;0.058824;0.058824;0.19242;0.129429;0.035112;0.18078
05.09.2016 20:00;0.091185;0.061162;0.359498;0.067227;0.058149;0.067227;0.067227;0.148688;0.078517;0.058989;0.129557
05.09.2016 20:15;0.071429;0.071865;0.345369;0.063025;0.080645;0.063025;0.063025;0.142857;0.063635;0.042135;0.125559
05.09.2016 20:30;0.053191;0.366972;0.290424;0.057423;0.021518;0.057423;0.057423;0.142857;0.083699;0.05618;0.118087
05.09.2016 20:45;0.392097;0.276758;0.235479;0.058824;0.03739;0.058824;0.058824;0.151603;0.152919;0.044944;0.1497
05.09.2016 21:00;0.431611;0.163609;0.043943;0.046218;0.069892;0.046218;0.046218;0.189504;0.139095;0.106742;0.125775
05.09.2016 21:15;0.290274;0.102446;0.21978;0.061625;0.047588;0.061625;0.061625;0.156035;0.11569;0.074438;0.130894
05.09.2016 21:30;0.231003;0.044343;0.242253;0.043417;0.050461;0.043417;0.043417;0.147289;0.096618;0.075843;0.116835
05.09.2016 21:45;0.140681;0.058104;0.235479;0.063025;0.107527;0.063025;0.063025;0.12828;0.086353;0.088483;0.11651
05.09.2016 22:00;0.129179;0.079511;0.234747;0.058824;0.185177;0.058824;0.058824;0.144373;0.094808;0.117978;0.126835
05.09.2016 22:15;0.100994;0.084281;0.197802;0.057423;0.181004;0.057423;0.057423;0.183673;0.112857;0.139045;0.124165
05.09.2016 22:30;0.120061;0.097634;0.199029;0.046218;0.13091;0.046218;0.046218;0.151603;0.111007;0.126404;0.110919
05.09.2016 22:45;0.206318;0.01995;0.189953;0.04902;0.103943;0.04902;0.04902;0.08349;0.100384;0.106742;0.101506
05.09.2016 23:00;0.164134;0.093272;0.148966;0.053221;0.049401;0.053221;0.053221;0.125364;0.128183;0.224719;0.095911
05.09.2016 23:15;0.06696;0.088685;0.182104;0.043417;0.087814;0.043417;0.043417;0.113735;0.090704;0.140449;0.088295
05.09.2016 23:30;0.091185;0.021561;0.183944;0.054622;0.078063;0.054622;0.054622;0.036171;0.085815;0.13764;0.077229
05.09.2016 23:45;0.102222;0.084098;0.186813;0.084034;0.084229;0.084034;0.084034;0.156035;0.102139;0.136236;0.115639
06.09.2016 00:00;0.005798;0.075606;0.176686;0.071429;0.086881;0.071429;0.071429;0.1496;0.087644;0.141854;0.096712
06.09.2016 00:15;0.106383;0.125678;0.185243;0.047619;0.078853;0.047619;0.047619;0.134111;0.089642;0.105337;0.099276
06.09.2016 00:30;0.019579;0.081302;0.184428;0.02521;0.060114;0.02521;0.02521;0.234261;0.047917;0.064607;0.094852
06.09.2016 00:45;0.016717;0.134557;0.004431;0.018207;0.03405;0.018207;0.018207;0.204082;0.044037;0.06882;0.057193
06.09.2016 01:00;0.001252;0.079317;0.062142;0.015406;0.029249;0.015406;0.015406;0.166839;0.036303;0.067416;0.053516
06.09.2016 01:15;0.025123;0.116208;0.012421;0.02381;0.046595;0.02381;0.02381;0.151603;0.0481;0.070225;0.052571
06.09.2016 01:30;0.031915;0.027523;0.257457;0.021008;0.012545;0.021008;0.021008;0.074107;0.032455;0.058989;0.068414
06.09.2016 01:45;0.022546;0.018349;0.273489;0.008403;0.018682;0.008403;0.008403;0.12828;0.026928;0.054775;0.075476
06.09.2016 02:00;0.018237;0.024465;0.287284;0.007003;0.02509;0.007003;0.007003;0.153513;0.022498;0.036517;0.082318
06.09.2016 02:15;0.0043;0.035168;0.281817;0.019608;0.023797;0.019608;0.019608;0.141458;0.019525;0.023876;0.082617
06.09.2016 02:30;0.006271;0.013454;0.254317;0.026611;0.001402;0.026611;0.026611;0.106172;0.015914;0.026685;0.070975
06.09.2016 02:45;0.018237;0.018349;0.246128;0.014006;0.021505;0.014006;0.014006;0.12105;0.023547;0.039326;0.07179
06.09.2016 03:00;0.029633;0.020572;0.259027;0.008403;0.015733;0.008403;0.008403;0.297099;0.022796;0.035112;0.105038
06.09.2016 03:15;0.030395;0.025994;0.26042;0.011204;0.014337;0.011204;0.011204;0.203728;0.02306;0.032303;0.089171
06.09.2016 03:30;0.017006;0.033356;0.259027;0.015406;0.010215;0.015406;0.015406;0.424257;0.021219;0.033708;0.129592
06.09.2016 03:45;0.030395;0.021407;0.257137;0.029412;0.010753;0.029412;0.029412;0.283327;0.025626;0.030899;0.109596
06.09.2016 04:00;0.020054;0.01682;0.263736;0.014006;0.016768;0.014006;0.014006;0.032454;0.023255;0.04073;0.057716
06.09.2016 04:15;0.009621;0.037059;0.210525;0.008403;0.019713;0.008403;0.008403;0.295977;0.023564;0.046348;0.09606
06.09.2016 04:30;0.022796;0.03211;0.182104;0.011204;0.024002;0.011204;0.011204;0.271076;0.025678;0.039326;0.089916
06.09.2016 04:45;0.039375;0.018022;0.145985;0.018207;0.023297;0.018207;0.018207;0.342624;0.025818;0.025281;0.101402
06.09.2016 05:00;0.037994;0.018349;0.034675;0.026611;0.025208;0.026611;0.026611;0.398808;0.028534;0.02809;0.097605
06.09.2016 05:15;0.026058;0.030244;0.22135;0.015406;0.019713;0.015406;0.015406;0.3207;0.021858;0.022472;0.106611
06.09.2016 05:30;0.007288;0.030581;0.279782;0.008403;0.005219;0.008403;0.008403;0.404395;0.014006;0.025281;0.124662
06.09.2016 05:45;0.036474;0.022147;0.249608;0.014006;0.007168;0.014006;0.014006;0.504373;0.022542;0.029494;0.143871
06.09.2016 06:00;0.036259;0.022936;0.258525;0.026611;0.007379;0.026611;0.026611;0.529644;0.024671;0.026685;0.154712
06.09.2016 06:15;0.054711;0.012113;0.248038;0.040616;0.02509;0.040616;0.040616;0.212594;0.026219;0.02809;0.103503
06.09.2016 06:30;0.041033;0.037766;0.166827;0.026611;0.028674;0.026611;0.026611;0.620991;0.029471;0.025281;0.161056
06.09.2016 06:45;0.044073;0.027523;0.248038;0.032213;0.035842;0.032213;0.032213;0.298388;0.029704;0.019663;0.116949
06.09.2016 07:00;0.054711;0.03211;0.268923;0.015406;0.037634;0.015406;0.015406;0.434402;0.047772;0.108146;0.140764
06.09.2016 07:15;0.057751;0.043488;0.199342;0.026611;0.032258;0.026611;0.026611;0.408778;0.04752;0.087079;0.129514
06.09.2016 07:30;0.182371;0.078267;0.285714;0.035014;0.089606;0.035014;0.035014;0.38344;0.071117;0.029494;0.164701
06.09.2016 07:45;0.145897;0.097859;0.317111;0.089636;0.075269;0.089636;0.089636;0.443632;0.091375;0.058989;0.196051
06.09.2016 08:00;0.120061;0.071904;0.416013;0.201681;0.037634;0.201681;0.201681;0.358601;0.091474;0.043539;0.22911
06.09.2016 08:15;0.135258;0.093272;0.41929;0.121849;0.017921;0.121849;0.121849;0.324843;0.078389;0.033708;0.193705
06.09.2016 08:30;0.112462;0.051988;0.394035;0.022409;0.023297;0.022409;0.022409;0.087373;0.049026;0.037921;0.104656
06.09.2016 08:45;0.162614;0.051988;0.398744;0.026611;0.032258;0.026611;0.026611;0.457726;0.056036;0.043539;0.182553
06.09.2016 09:00;0.130699;0.070336;0.505495;0.021008;0.035842;0.021008;0.021008;0.404665;0.05615;0.033708;0.184805
06.09.2016 09:15;0.147416;0.061162;0.494505;0.051821;0.044803;0.051821;0.051821;0.408163;0.068336;0.046348;0.197972
06.09.2016 09:30;0.130699;0.117737;0.345369;0.072829;0.051971;0.072829;0.072829;0.399685;0.086409;0.082865;0.182244
06.09.2016 09:45;0.1231;0.044343;0.350078;0.277311;0.069892;0.277311;0.277311;0.363032;0.179963;0.280899;0.25111
06.09.2016 10:00;0.12462;0.015291;0.345369;0.162465;0.136201;0.162465;0.162465;0.385752;0.157644;0.245787;0.2185
06.09.2016 10:15;0.133739;0.024465;0.33752;0.057423;0.082437;0.057423;0.057423;0.593353;0.076863;0.063202;0.211181
06.09.2016 10:30;0.109422;0.041284;0.353218;0.068627;0.077061;0.068627;0.068627;0.43509;0.06621;0.02809;0.185737
06.09.2016 10:45;0.118541;0.018349;0.33281;0.057423;0.073477;0.057423;0.057423;0.451895;0.065379;0.046348;0.181104
06.09.2016 11:00;0.109422;0.024465;0.306122;0.092437;0.098566;0.092437;0.092437;0.501458;0.077509;0.04073;0.201491
06.09.2016 11:15;0.135258;0.027523;0.196232;0.161064;0.333333;0.161064;0.161064;0.492711;0.136073;0.057584;0.240256
06.09.2016 11:30;0.133739;0.042813;0.185243;0.326331;0.403226;0.326331;0.326331;0.441749;0.144062;0.05618;0.300143
06.09.2016 11:45;0.142857;0.030581;0.417582;0.359944;0.265233;0.359944;0.359944;0.568513;0.159298;0.05075;0.356338
06.09.2016 12:00;0.164134;0.035168;0.216641;0.187675;0.143369;0.187675;0.187675;0.446064;0.110572;0.369434;0.22535
06.09.2016 12:15;0.151976;0.025994;0.191523;0.137255;0.107527;0.137255;0.137255;0.396501;0.100899;0.347163;0.18711
06.09.2016 12:30;0.144377;0.024465;0.164835;0.135854;0.055556;0.135854;0.135854;0.435918;0.086633;0.324887;0.182394
06.09.2016 12:45;0.142857;0.045872;0.249608;0.166667;0.069892;0.166667;0.166667;0.392187;0.102021;0.302612;0.201631
06.09.2016 13:00;0.150456;0.013761;0.273155;0.072829;0.069892;0.072829;0.072829;0.259475;0.07618;0.280336;0.145048
06.09.2016 13:15;0.156535;0.022936;0.373626;0.063025;0.060932;0.063025;0.063025;0.421341;0.077773;0.271061;0.187092
06.09.2016 13:30;0.174772;0.024465;0.302983;0.033613;0.046595;0.033613;0.033613;0.3193;0.165274;0.261785;0.146559
06.09.2016 13:45;0.158055;0.035168;0.309262;0.015406;0.039427;0.015406;0.015406;0.28863;0.161931;0.25251;0.132639
06.09.2016 14:00;0.161094;0.024465;0.317111;0.018207;0.032258;0.018207;0.018207;0.247813;0.159462;0.243235;0.126389
06.09.2016 14:15;0.156535;0.024465;0.346939;0.026611;0.037634;0.026611;0.026611;0.249329;0.158522;0.233369;0.134616
06.09.2016 14:30;0.155015;0.022936;0.3281;0.019608;0.050179;0.019608;0.019608;0.218659;0.156104;0.223502;0.124644
06.09.2016 14:45;0.150456;0.021407;0.392465;0.019608;0.062724;0.019608;0.019608;0.28863;0.154566;0.213635;0.148611
06.09.2016 15:00;0.170213;0.042813;0.288854;0.015406;0.051971;0.015406;0.015406;0.236152;0.155019;0.203769;0.123019
06.09.2016 15:15;0.174772;0.018349;0.33438;0.018207;0.071685;0.018207;0.018207;0.234752;0.162263;0.177293;0.132842
06.09.2016 15:30;0.139818;0.021407;0.33281;0.028011;0.080645;0.028011;0.036825;0.263907;0.147132;0.150817;0.140137
06.09.2016 15:45;0.138298;0.01682;0.3281;0.02521;0.060932;0.02521;0.078909;0.339708;0.120993;0.124341;0.156541
06.09.2016 16:00;0.141337;0.042813;0.437991;0.030812;0.062724;0.030812;0.062107;0.259475;0.103341;0.097865;0.159229
06.09.2016 16:15;0.158055;0.025994;0.295133;0.018207;0.043011;0.018207;0.05742;0.258076;0.096234;0.090478;0.131929
06.09.2016 16:30;0.092705;0.013761;0.386185;0.033613;0.043011;0.033613;0.052732;0.221574;0.076578;0.083092;0.133877
06.09.2016 16:45;0.053191;0.035168;0.390895;0.060224;0.039427;0.060224;0.060224;0.291545;0.065663;0.075706;0.150417
06.09.2016 17:00;0.056231;0.018349;0.379906;0.067227;0.080645;0.067227;0.067227;0.217259;0.069928;0.068319;0.142242
06.09.2016 17:15;0.054711;0.038226;0.507064;0.058824;0.094982;0.058824;0.058824;0.22309;0.072449;0.051239;0.162509
06.09.2016 17:30;0.110942;0.024465;0.477237;0.060224;0.150538;0.060224;0.060224;0.227405;0.095197;0.046348;0.17199
06.09.2016 17:45;0.173252;0.021407;0.376766;0.079832;0.077061;0.079832;0.079832;0.230321;0.098891;0.035112;0.162403
06.09.2016 18:00;0.092705;0.018349;0.455259;0.070028;0.084229;0.070028;0.070028;0.314869;0.079897;0.054775;0.177913
06.09.2016 18:15;0.101824;0.03211;0.502355;0.056022;0.060932;0.056022;0.056022;0.527697;0.069159;0.043539;0.218258
06.09.2016 18:30;0.066869;0.041284;0.510204;0.064426;0.05914;0.064426;0.064426;0.208513;0.061892;0.064607;0.159595
06.09.2016 18:45;0.059271;0.09633;0.499215;0.07563;0.05914;0.07563;0.07563;0.241983;0.063923;0.050562;0.169731
06.09.2016 19:00;0.12462;0.19419;0.527473;0.065826;0.11828;0.065826;0.065826;0.166181;0.097624;0.053371;0.175556
06.09.2016 19:15;0.091185;0.051988;0.514914;0.093838;0.181004;0.093838;0.093838;0.206997;0.101877;0.075843;0.189296
06.09.2016 19:30;0.054711;0.076453;0.540031;0.085434;0.21147;0.085434;0.085434;0.144373;0.09892;0.071629;0.178942
06.09.2016 19:45;0.069909;0.088685;0.480377;0.072829;0.148746;0.072829;0.072829;0.156035;0.084955;0.09691;0.161683
06.09.2016 20:00;0.057751;0.108563;0.409733;0.04902;0.021951;0.04902;0.04902;0.122449;0.06951;0.061798;0.119396
06.09.2016 20:15;0.080547;0.08104;0.414443;0.07423;0.086022;0.07423;0.07423;0.193936;0.060789;0.060393;0.152168
06.09.2016 20:30;0.193009;0.105505;0.346939;0.106443;0.053229;0.106443;0.106443;0.139942;0.10089;0.064607;0.154001
06.09.2016 20:45;0.107903;0.082569;0.372057;0.179272;0.062724;0.179272;0.179272;0.144373;0.1018;0.080056;0.176231
06.09.2016 21:00;0.135258;0.068807;0.378336;0.27451;0.093536;0.27451;0.27451;0.145773;0.126938;0.106742;0.219626
06.09.2016 21:15;0.085106;0.076453;0.455259;0.233894;0.071685;0.233894;0.233894;0.139942;0.112764;0.077247;0.207092
06.09.2016 21:30;0.089666;0.079511;0.477259;0.354342;0.029609;0.354342;0.354342;0.02793;0.135509;0.094101;0.230546
06.09.2016 21:45;0.088146;0.102446;0.459969;0.182073;0.008716;0.182073;0.182073;0.166181;0.10272;0.109551;0.187018
06.09.2016 22:00;0.097264;0.084098;0.425052;0.089636;0.060932;0.089636;0.089636;0.131107;0.094172;0.122191;0.147021
06.09.2016 22:15;0.085106;0.062691;0.417582;0.105042;0.076501;0.105042;0.105042;0.006771;0.122125;0.245787;0.128165
06.09.2016 22:30;0.094225;0.045872;0.420254;0.089636;0.069892;0.089636;0.089636;0.147289;0.093859;0.185393;0.148367
06.09.2016 22:45;0.088146;0.027523;0.416013;0.060224;0.071164;0.060224;0.060224;0.170608;0.081076;0.127809;0.139634
06.09.2016 23:00;0.098784;0.044343;0.314666;0.070028;0.071685;0.070028;0.070028;0.12105;0.093903;0.158708;0.120299
06.09.2016 23:15;0.080547;0.025994;0.287284;0.061625;0.05387;0.061625;0.061625;0.093084;0.080752;0.134831;0.102566
06.09.2016 23:30;0.079709;0.027523;0.211269;0.042017;0.046595;0.042017;0.042017;0.119534;0.074606;0.116573;0.087272
06.09.2016 23:45;0.117021;0.019878;0.282575;0.057423;0.04978;0.057423;0.057423;0.174079;0.075766;0.103933;0.11879
07.09.2016 00:00;0.090741;0.035168;0.293755;0.061625;0.064516;0.061625;0.061625;0.134111;0.06456;0.070225;0.11407
07.09.2016 00:15;0.044084;0.044343;0.282575;0.054622;0.089936;0.054622;0.054622;0.1055;0.060039;0.066011;0.102382
07.09.2016 00:30;0.249513;0.018349;0.263973;0.033613;0.077061;0.033613;0.033613;0.138542;0.097931;0.067416;0.119259
07.09.2016 00:45;0.072948;0.027523;0.290424;0.029412;0.067728;0.029412;0.029412;0.13565;0.057255;0.074438;0.099707
07.09.2016 01:00;0.278116;0.03211;0.295021;0.02521;0.00857;0.02521;0.02521;0.157434;0.087985;0.06882;0.120068
07.09.2016 01:15;0.055556;0.030581;0.291994;0.029412;0.05914;0.029412;0.029412;0.151776;0.049092;0.064607;0.099968
07.09.2016 01:30;0.037994;0.024465;0.295145;0.016807;0.032258;0.016807;0.016807;0.132711;0.037661;0.063202;0.086585
07.09.2016 01:45;0.030395;0.018349;0.274725;0.011204;0.030845;0.011204;0.011204;0.120961;0.030472;0.050562;0.077777
07.09.2016 02:00;0.022796;0.030581;0.282957;0.011204;0.017921;0.011204;0.011204;0.012777;0.024496;0.042135;0.057085
07.09.2016 02:15;0.017573;0.022936;0.276295;0.018207;0.00461;0.018207;0.018207;0.087392;0.018538;0.030899;0.069917
07.09.2016 02:30;0.027356;0.027523;0.273836;0.02381;0.003473;0.02381;0.02381;0.148688;0.019572;0.025281;0.084195
07.09.2016 02:45;0.030096;0.03211;0.274725;0.016807;0.021469;0.016807;0.016807;0.152079;0.023573;0.032303;0.08505
07.09.2016 03:00;0.024316;0.021407;0.274821;0.011204;0.02509;0.011204;0.011204;0.032028;0.023007;0.032303;0.060037
07.09.2016 03:15;0.038847;0.021407;0.271586;0.011204;0.013566;0.011204;0.011204;0.150051;0.02499;0.037921;0.08169
07.09.2016 03:30;0.037994;0.030581;0.232968;0.022409;0.004491;0.022409;0.022409;0.402332;0.025382;0.037921;0.125739
07.09.2016 03:45;0.022746;0.033639;0.189953;0.018207;0.02509;0.018207;0.018207;0.377895;0.022155;0.029494;0.113744
07.09.2016 04:00;0.024316;0.018349;0.127904;0.015406;0.003487;0.015406;0.015406;0.389271;0.018002;0.026685;0.101973
07.09.2016 04:15;0.01775;0.027523;0.189953;0.014006;0.012545;0.014006;0.014006;0.314521;0.020842;0.037921;0.098051
07.09.2016 04:30;0.003135;0.002188;0.201874;0.012605;0.009552;0.012605;0.012605;0.020944;0.017463;0.037921;0.041865
07.09.2016 04:45;0.00808;0.00654;0.197802;0.02381;0.002939;0.02381;0.02381;0.344023;0.018264;0.033708;0.105213
07.09.2016 05:00;0.005863;0.000988;0.246067;0.018207;0.00961;0.018207;0.018207;0.332145;0.016738;0.025281;0.108787
07.09.2016 05:15;0.034954;0.024465;0.237049;0.012605;0.021505;0.012605;0.012605;0.002887;0.024357;0.02809;0.050198
07.09.2016 05:30;0.031361;0.010059;0.243033;0.015406;0.024777;0.015406;0.015406;0.059387;0.02384;0.029494;0.062008
07.09.2016 05:45;0.034954;0.009079;0.268446;0.008289;0.019713;0.019608;0.019608;0.18741;0.025849;0.035112;0.090032
07.09.2016 06:00;0.053866;0.015961;0.285106;0.002208;0.011223;0.022409;0.022409;0.532128;0.030394;0.04073;0.15822
07.09.2016 06:15;0.053191;0.019878;0.263736;0.001314;0.007168;0.02381;0.02381;0.69535;0.026276;0.026685;0.185008
07.09.2016 06:30;0.061538;0.01682;0.245773;0.018207;0.004744;0.018207;0.018207;0.603499;0.026839;0.02809;0.165634
07.09.2016 06:45;0.06079;0.02369;0.243328;0.030894;0.001473;0.033613;0.033613;0.38851;0.031603;0.021067;0.130795
07.09.2016 07:00;0.129751;0.000829;0.324818;0.044771;0.00977;0.077031;0.077031;0.037114;0.053703;0.022472;0.100359
07.09.2016 07:15;0.034818;0.055821;0.33752;0.056022;0.040644;0.056022;0.056022;0.44898;0.071021;0.108146;0.16849
07.09.2016 07:30;0.040022;0.076453;0.406731;0.021544;0.019439;0.044818;0.044818;0.35456;0.058652;0.063202;0.154492
07.09.2016 07:45;0.151976;0.063433;0.394035;0.076817;0.035842;0.032915;0.116246;0.44758;0.085134;0.054775;0.198745
07.09.2016 08:00;0.12197;0.055046;0.460502;0.187238;0.02509;0.19198;0.292717;0.493162;0.110819;0.05618;0.270482
07.09.2016 08:15;0.174772;0.081248;0.409733;0.07563;0.017921;0.07563;0.07563;0.462157;0.066026;0.02809;0.204431
07.09.2016 08:30;0.217523;0.088685;0.379897;0.053221;0.015769;0.053221;0.053221;0.413582;0.074484;0.04073;0.187451
07.09.2016 08:45;0.138298;0.03019;0.096381;0.05042;0.004255;0.05042;0.053267;0.019934;0.066274;0.058989;0.056286
07.09.2016 09:00;0.042176;0.000127;0.518053;0.078431;0.007483;0.078431;0.025283;0.491312;0.057581;0.04073;0.199244
07.09.2016 09:15;0.04933;0.03211;0.412268;0.009256;0.021035;0.008744;0.061625;0.443766;0.070103;0.049157;0.168015
07.09.2016 09:30;0.016563;0.027094;0.397174;0.014518;0.011627;0.014574;0.062447;0.011764;0.082336;0.058989;0.081801
07.09.2016 09:45;0.171733;0.03211;0.360755;0.061625;0.00073;0.061625;0.061625;0.434402;0.084226;0.060393;0.181805
07.09.2016 10:00;0.141343;0.047901;0.354788;0.03878;0.055556;0.038774;0.033603;0.552804;0.080124;0.080056;0.197197
07.09.2016 10:15;0.139818;0.011768;0.369799;0.033613;0.033679;0.033613;0.033613;0.494227;0.061431;0.032303;0.18317
07.09.2016 10:30;0.163229;0.022449;0.348509;0.043918;0.026148;0.043919;0.044477;0.452365;0.08158;0.046348;0.178339
07.09.2016 10:45;0.155015;0.071865;0.304462;0.047619;0.055556;0.047619;0.047619;0.05929;0.073996;0.042135;0.104696
07.09.2016 11:00;0.135605;0.048401;0.356358;0.035604;0.032918;0.035604;0.035544;0.424257;0.072;0.05618;0.169823
07.09.2016 11:15;0.151976;0.041284;0.302822;0.035014;0.024245;0.035014;0.035014;0.176173;0.074508;0.054775;0.11586
07.09.2016 11:30;0.158796;0.042209;0.120361;0.000808;0.100639;0.000808;0.000815;0.170014;0.084773;0.032303;0.083466
07.09.2016 11:45;0.12614;0.012382;0.431711;0.003016;0.064586;0.003016;0.003016;0.444665;0.096912;0.046348;0.174393
07.09.2016 12:00;0.12598;0.042813;0.334884;0.001227;0.052595;0.001227;0.001227;0.482343;0.110748;0.054775;0.165345
07.09.2016 12:15;0.12766;0.022381;0.3281;0.011204;0.256272;0.011204;0.011204;0.553936;0.093932;0.035112;0.205472
07.09.2016 12:30;0.068904;0.017913;0.316931;0.007626;0.18693;0.007626;0.007626;0.514894;0.085061;0.046348;0.179561
07.09.2016 12:45;0.026236;0.018396;0.082309;0.016807;0.150538;0.016807;0.016807;0.450496;0.082537;0.039326;0.124871
07.09.2016 13:00;0.042633;0.077982;0.392465;0.028662;0.077107;0.028662;0.028662;0.395083;0.106395;0.091292;0.163168
07.09.2016 13:15;0.177812;0.062393;0.328558;0.021008;0.05914;0.021008;0.021008;0.41691;0.075098;0.047753;0.167417
07.09.2016 13:30;0.120004;0.070336;0.304553;0.027941;0.060932;0.027941;0.027941;0.348198;0.068905;0.066011;0.147273
07.09.2016 13:45;0.008929;0.062723;0.254995;0.026468;0.035356;0.026468;0.026468;0.025317;0.084759;0.088483;0.062621
07.09.2016 14:00;0.105124;0.058104;0.307692;0.047619;0.020009;0.047619;0.047619;0.38484;0.094083;0.054775;0.154662
07.09.2016 14:15;0.06231;0.052523;0.497767;0.037488;0.077061;0.037488;0.037488;0.331673;0.064524;0.071629;0.172467
07.09.2016 14:30;0.177812;0.00788;0.373626;0.043417;0.045495;0.043417;0.043417;0.365948;0.077208;0.043539;0.169459
07.09.2016 14:45;0.083801;0.055046;0.281942;0.034747;0.019713;0.034747;0.034747;0.445501;0.056273;0.054775;0.154344
07.09.2016 15:00;0.07525;0.038116;0.354788;0.132811;0.017921;0.132811;0.132811;0.437318;0.110917;0.042135;0.199102
07.09.2016 15:15;0.101824;0.041284;0.395706;0.054622;0.006999;0.054622;0.054622;0.396118;0.092642;0.060393;0.170471
07.09.2016 15:30;0.122058;0.028072;0.400314;0.067227;0.005202;0.067227;0.067227;0.314869;0.097668;0.039326;0.162486
07.09.2016 15:45;0.110942;0.033639;0.369501;0.001171;0.001424;0.001171;0.001171;0.296402;0.075542;0.060393;0.127908
07.09.2016 16:00;0.111949;0.035935;0.403454;0.029412;0.053461;0.029412;0.029412;0.328047;0.080602;0.061798;0.156257
07.09.2016 16:15;0.094225;0.002896;0.483658;0.004529;0.016068;0.004529;0.004529;0.236102;0.063465;0.064607;0.13439
07.09.2016 16:30;0.075988;0.041284;0.474097;0.016581;0.060932;0.016581;0.016581;0.042336;0.045714;0.030899;0.106505
07.09.2016 16:45;0.021215;0.038653;0.544382;0.044818;0.012164;0.044818;0.044818;0.040652;0.040191;0.042135;0.115275
07.09.2016 17:00;0.017148;0.039755;0.474097;0.038557;0.115844;0.038557;0.038557;0.282799;0.056615;0.033708;0.158971
07.09.2016 17:15;0.044073;0.03818;0.429976;0.042017;0.03713;0.042017;0.042017;0.187879;0.049867;0.050562;0.129284
07.09.2016 17:30;0.077293;0.004348;0.021394;0.056357;0.125448;0.056357;0.056357;0.002318;0.068985;0.051966;0.049557
07.09.2016 17:45;0.01691;0.027523;0.077703;0.037815;0.077061;0.037815;0.037815;0.067589;0.049801;0.070225;0.051461
07.09.2016 18:00;0.095745;0.01986;0.543171;0.014086;0.105201;0.014086;0.014086;0.100853;0.061769;0.047753;0.134045
07.09.2016 18:15;0.110996;0.023269;0.555182;3e-05;0.100358;3e-05;3e-05;0.412595;0.071714;0.064607;0.189722
07.09.2016 18:30;0.091185;0.009346;0.011349;0.015516;0.127635;0.015516;0.015516;0.179824;0.083036;0.09691;0.067637
07.09.2016 18:45;0.080625;0.004073;0.044;0.040224;0.084229;0.040224;0.040224;0.174927;0.072016;0.067416;0.07435
07.09.2016 19:00;0.088146;0.068807;0.686028;0.009622;0.045783;0.009622;0.009622;0.133953;0.085533;0.108146;0.154819
07.09.2016 19:15;0.078855;0.053775;0.659709;0.002064;0.018883;0.002064;0.002064;0.182274;0.084903;0.136236;0.151783
07.09.2016 19:30;0.067259;0.033639;0.656201;0.029263;0.105735;0.029263;0.029263;0.168111;0.091985;0.002249;0.167195
07.09.2016 19:45;0.089666;0.021299;0.666259;0.051821;0.089303;0.051821;0.051821;0.141458;0.081014;0.021544;0.172414
07.09.2016 20:00;0.083666;0.016335;0.55102;0.054622;0.016168;0.054622;0.054622;0.156412;0.060952;0.095506;0.148333
07.09.2016 20:15;0.092705;0.058104;0.453339;0.06512;0.045911;0.06512;0.06512;0.139942;0.074754;0.067701;0.140403
07.09.2016 20:30;0.16609;0.098195;0.483516;0.054622;0.141577;0.054622;0.054622;0.251228;0.109944;0.005137;0.183846
07.09.2016 20:45;0.106383;0.076453;0.415458;0.017795;0.096311;0.017795;0.017795;0.246414;0.095282;0.041463;0.144967
07.09.2016 21:00;0.097264;0.128321;0.452119;0.05042;0.047182;0.05042;0.05042;0.194206;0.087252;0.126404;0.148434
07.09.2016 21:15;0.179078;0.079511;0.435205;0.053944;0.00086;0.053944;0.053944;0.170612;0.094902;0.143361;0.144653
07.09.2016 21:30;0.129179;0.074924;0.477237;0.019003;0.121864;0.019003;0.019003;0.088853;0.116787;0.003189;0.131672
07.09.2016 21:45;0.036223;0.121677;0.422636;0.03364;0.079335;0.03364;0.03364;0.16035;0.095248;0.002768;0.127686
07.09.2016 22:00;0.100304;0.087156;0.427002;0.05042;0.003345;0.05042;0.05042;0.140679;0.080656;0.144663;0.127837
07.09.2016 22:15;0.10049;0.059707;0.434432;0.046218;0.100358;0.046218;0.046218;0.062334;0.093429;0.135091;0.123611
