time;PV2;PV5;PV6;PV8;Hydro3;lv_rural3;lv_semiurb4;lv_semiurb5;lv_urban6
09.09.2016 20:15;0;0;0;0;0.0639535;0;0;0;0
09.09.2016 20:30;0;0;0;0;0.0668605;0;0;0;0
09.09.2016 20:45;0;0;0;0;0.0639535;0;0;0;0
09.09.2016 21:00;0;0;0;0;0.0668605;0;0;0;0
09.09.2016 21:15;0;0;0;0;0.238372;0;0;0;0
09.09.2016 21:30;0;0;0;0;0.180233;0;0;0;0
09.09.2016 21:45;0;0;0;0;0.0755814;0;0;0;0
09.09.2016 22:00;0;0;0;0;0.0261628;0;0;0;0
09.09.2016 22:15;0;0;0;0;0.130814;0;0;0;0
09.09.2016 22:30;0;0;0;0;0.0813953;0;0;0;0
09.09.2016 22:45;0;0;0;0;0.00872093;0;0;0;0
09.09.2016 23:00;0;0;0;0;0.171512;0;0;0;0
09.09.2016 23:15;0;0;0;0;0.0406977;0;0;0;0
09.09.2016 23:30;0;0;0;0;0.0319767;0;0;0;0
09.09.2016 23:45;0;0;0;0;0.171512;0;0;0;0
10.09.2016 00:00;0;0;0;0;0.0116279;0;0;0;0
10.09.2016 00:15;0;0;0;0;0.0668605;0;0;0;0
10.09.2016 00:30;0;0;0;0;0.148256;0;0;0;0
10.09.2016 00:45;0;0;0;0;0.00581395;0;0;0;0
10.09.2016 01:00;0;0;0;0;0.0784884;0;0;0;0
10.09.2016 01:15;0;0;0;0;0.136628;0;0;0;0
10.09.2016 01:30;0;0;0;0;0.00581395;0;0;0;0
10.09.2016 01:45;0;0;0;0;0.0668605;0;0;0;0
10.09.2016 02:00;0;0;0;0;0.130814;0;0;0;0
10.09.2016 02:15;0;0;0;0;0.0232558;0;0;0;0
10.09.2016 02:30;0;0;0;0;0.0261628;0;0;0;0
10.09.2016 02:45;0;0;0;0;0.165698;0;0;0;0
10.09.2016 03:00;0;0;0;0;0.0116279;0;0;0;0
10.09.2016 03:15;0;0;0;0;0.00581395;0;0;0;0
10.09.2016 03:30;0;0;0;0;0;0;0;0;0
10.09.2016 03:45;0;0;0;0;0;0;0;0;0
10.09.2016 04:00;0;0;0;0;0.127907;0;0;0;0
10.09.2016 04:15;0;0;0;0;0.0232558;0;0;0;0
10.09.2016 04:30;0;0;0;0;0.0872093;0;0;0;0
10.09.2016 04:45;0;0;0;0;0.0523256;0;0;0;0
10.09.2016 05:00;0;0;0;0;0.0436047;0;0;0;0
10.09.2016 05:15;0.0147394;0;0;0;0.0610465;0;0;0.003916;0.000821
10.09.2016 05:30;0.0294788;0;0;0;0.0610465;0;0;0.007832;0.001642
10.09.2016 05:45;0.0442183;0;0;0;0.0610465;0;0;0.011748;0.002464
10.09.2016 06:00;0.0589577;0;0;0;0.0639535;0;0;0.015664;0.003285
10.09.2016 06:15;0.0952004;0.0280466;0.0292137;0;0.0668605;0.016421;0.028047;0.042087;0.014261
10.09.2016 06:30;0.131443;0.0560932;0.0584274;0;0.0668605;0.032842;0.056093;0.068511;0.025238
10.09.2016 06:45;0.167686;0.0841399;0.0876411;0;0.0697674;0.049263;0.08414;0.094935;0.036214
10.09.2016 07:00;0.203929;0.112186;0.116855;0;0.0668605;0.065684;0.112186;0.121359;0.047191
10.09.2016 07:15;0.222545;0.126906;0.1401;0;0.0697674;0.084364;0.126906;0.135607;0.05376
10.09.2016 07:30;0.241162;0.141626;0.163346;0;0.0726744;0.103045;0.141626;0.149855;0.060329
10.09.2016 07:45;0.259778;0.156346;0.186591;0;0.0726744;0.121725;0.156346;0.164103;0.066898
10.09.2016 08:00;0.278395;0.171065;0.209837;0;0.0755814;0.140405;0.171065;0.178351;0.073467
10.09.2016 08:15;0.273868;0.18417;0.216985;0.0215987;0.0755814;0.145814;0.18417;0.187577;0.090309
10.09.2016 08:30;0.26934;0.197274;0.224133;0.0431973;0.0784884;0.151223;0.197274;0.196803;0.107151
10.09.2016 08:45;0.264813;0.210378;0.23128;0.064796;0.104651;0.156631;0.210378;0.206028;0.123993
10.09.2016 09:00;0.260286;0.223482;0.238428;0.0863947;0.0581395;0.16204;0.223482;0.215254;0.140835
10.09.2016 09:15;0.225621;0.248721;0.212764;0.11535;0.0930233;0.183602;0.248721;0.221955;0.15973
10.09.2016 09:30;0.190957;0.273961;0.1871;0.144305;0.0930233;0.205165;0.273961;0.228657;0.178626
10.09.2016 09:45;0.156293;0.2992;0.161436;0.173261;0.0930233;0.226727;0.2992;0.235358;0.197521
10.09.2016 10:00;0.121629;0.324439;0.135772;0.202216;0.0901163;0.24829;0.324439;0.242059;0.216416
10.09.2016 10:15;0.116101;0.334611;0.153836;0.220768;0.0930233;0.263469;0.334611;0.249703;0.231816
10.09.2016 10:30;0.110574;0.344783;0.171899;0.239321;0.0988372;0.278648;0.344783;0.257348;0.247215
10.09.2016 10:45;0.105046;0.354954;0.189963;0.257873;0.261628;0.293827;0.354954;0.264992;0.262615
10.09.2016 11:00;0.0995186;0.365126;0.208027;0.276425;0.244186;0.309007;0.365126;0.272636;0.278014
10.09.2016 11:15;0.106374;0.348891;0.208037;0.273298;0.171512;0.319438;0.348891;0.265346;0.27302
10.09.2016 11:30;0.11323;0.332655;0.208047;0.270171;0.174419;0.32987;0.332655;0.258056;0.268026
10.09.2016 11:45;0.120086;0.31642;0.208056;0.267044;0.151163;0.340301;0.31642;0.250766;0.263031
10.09.2016 12:00;0.126942;0.300185;0.208066;0.263917;0.0523256;0.350732;0.300185;0.243476;0.258037
10.09.2016 12:15;0.150256;0.325788;0.231661;0.296264;0.0494186;0.333919;0.325788;0.269278;0.287546
10.09.2016 12:30;0.17357;0.351391;0.255255;0.328611;0.0348837;0.317105;0.351391;0.29508;0.317054
10.09.2016 12:45;0.196884;0.376994;0.27885;0.360958;0.0290698;0.300292;0.376994;0.320883;0.346563
10.09.2016 13:00;0.220198;0.402597;0.302445;0.393305;0.0261628;0.283478;0.402597;0.346685;0.376072
10.09.2016 13:15;0.198237;0.382075;0.282133;0.383256;0.0261628;0.289747;0.382075;0.32724;0.362082
10.09.2016 13:30;0.176275;0.361554;0.261822;0.373207;0.0610465;0.296015;0.361554;0.307795;0.348092
10.09.2016 13:45;0.154313;0.341033;0.24151;0.363158;0.174419;0.302284;0.341033;0.288349;0.334103
10.09.2016 14:00;0.132351;0.320512;0.221199;0.353108;0.168605;0.308553;0.320512;0.268904;0.320113
10.09.2016 14:15;0.12724;0.305366;0.214996;0.346738;0.125;0.301902;0.305366;0.258187;0.311988
10.09.2016 14:30;0.122129;0.29022;0.208792;0.340368;0.139535;0.295251;0.29022;0.247469;0.303862
10.09.2016 14:45;0.117018;0.275073;0.202589;0.333998;0.104651;0.2886;0.275073;0.236752;0.295737
10.09.2016 15:00;0.111907;0.259927;0.196385;0.327627;0.104651;0.281949;0.259927;0.226034;0.287611
10.09.2016 15:15;0.102748;0.222354;0.174415;0.284543;0.0639535;0.249846;0.222354;0.19621;0.249791
10.09.2016 15:30;0.0935884;0.18478;0.152444;0.241459;0.0726744;0.217743;0.18478;0.166386;0.211971
10.09.2016 15:45;0.0844291;0.147207;0.130474;0.198375;0.177326;0.185641;0.147207;0.136562;0.174151
10.09.2016 16:00;0.0752698;0.109634;0.108504;0.15529;0.110465;0.153538;0.109634;0.106738;0.136332
10.09.2016 16:15;0.0564523;0.0991221;0.0813776;0.150795;0.0610465;0.142806;0.099122;0.093827;0.127399
10.09.2016 16:30;0.0376349;0.0886107;0.0542518;0.146299;0.0959302;0.132073;0.088611;0.080916;0.118466
10.09.2016 16:45;0.0188174;0.0780992;0.0271259;0.141804;0.174419;0.12134;0.078099;0.068004;0.109533
10.09.2016 17:00;0;0.0675877;0;0.137308;0.0901163;0.110607;0.067588;0.055093;0.1006
10.09.2016 17:15;0;0.0506908;0;0.138436;0.0610465;0.100294;0.050691;0.046215;0.097761
10.09.2016 17:30;0;0.0337939;0;0.139564;0.116279;0.08998;0.033794;0.037337;0.094922
10.09.2016 17:45;0;0.0168969;0;0.140692;0.162791;0.079666;0.016897;0.028458;0.092084
10.09.2016 18:00;0;0;0;0.14182;0.0145349;0.069352;0;0.01958;0.089245
10.09.2016 18:15;0;0;0;0.106365;0.162791;0.052014;0;0.014685;0.066934
10.09.2016 18:30;0;0;0;0.0709099;0.104651;0.034676;0;0.00979;0.044623
10.09.2016 18:45;0;0;0;0.035455;0.0523256;0.017338;0;0.004895;0.022311
10.09.2016 19:00;0;0;0;0;0.180233;0;0;0;0
10.09.2016 19:15;0;0;0;0;0.00872093;0;0;0;0
10.09.2016 19:30;0;0;0;0;0.235465;0;0;0;0
10.09.2016 19:45;0;0;0;0;0;0;0;0;0
10.09.2016 20:00;0;0;0;0;0;0;0;0;0
10.09.2016 20:15;0;0;0;0;0;0;0;0;0
10.09.2016 20:30;0;0;0;0;0.104651;0;0;0;0
10.09.2016 20:45;0;0;0;0;0.0872093;0;0;0;0
10.09.2016 21:00;0;0;0;0;0.0988372;0;0;0;0
10.09.2016 21:15;0;0;0;0;0.0959302;0;0;0;0
10.09.2016 21:30;0;0;0;0;0.0784884;0;0;0;0
10.09.2016 21:45;0;0;0;0;0.0813953;0;0;0;0
10.09.2016 22:00;0;0;0;0;0.0784884;0;0;0;0
10.09.2016 22:15;0;0;0;0;0.0813953;0;0;0;0
10.09.2016 22:30;0;0;0;0;0.0843023;0;0;0;0
10.09.2016 22:45;0;0;0;0;0.0843023;0;0;0;0
10.09.2016 23:00;0;0;0;0;0.0843023;0;0;0;0
10.09.2016 23:15;0;0;0;0;0.0843023;0;0;0;0
10.09.2016 23:30;0;0;0;0;0.0813953;0;0;0;0
10.09.2016 23:45;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 00:00;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 00:15;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 00:30;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 00:45;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 01:00;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 01:15;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 01:30;0;0;0;0;0.0813953;0;0;0;0
11.09.2016 01:45;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 02:00;0;0;0;0;0.0813953;0;0;0;0
11.09.2016 02:15;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 02:30;0;0;0;0;0.0813953;0;0;0;0
11.09.2016 02:45;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 03:00;0;0;0;0;0.0813953;0;0;0;0
11.09.2016 03:15;0;0;0;0;0.0813953;0;0;0;0
11.09.2016 03:30;0;0;0;0;0.0813953;0;0;0;0
11.09.2016 03:45;0;0;0;0;0.0784884;0;0;0;0
11.09.2016 04:00;0;0;0;0;0.0813953;0;0;0;0
11.09.2016 04:15;0;0;0;0;0.0784884;0;0;0;0
11.09.2016 04:30;0;0;0;0;0.0813953;0;0;0;0
11.09.2016 04:45;0;0;0;0;0.0784884;0;0;0;0
11.09.2016 05:00;0;0;0;0;0.0755814;0;0;0;0
11.09.2016 05:15;0;0;0;0;0.0784884;0;0;0;0
11.09.2016 05:30;0;0;0;0;0.0784884;0;0;0;0
11.09.2016 05:45;0;0;0;0;0.0784884;0;0;0;0
11.09.2016 06:00;0;0;0;0;0.0755814;0;0;0;0
11.09.2016 06:15;0;0.0126301;0.0269572;0;0.0755814;0.017503;0.01263;0.008413;0.005483
11.09.2016 06:30;0;0.0252602;0.0539144;0;0.0755814;0.035006;0.02526;0.016827;0.010966
11.09.2016 06:45;0;0.0378903;0.0808716;0;0.0755814;0.052508;0.03789;0.02524;0.016448
11.09.2016 07:00;0;0.0505204;0.107829;0;0.0697674;0.070011;0.05052;0.033654;0.021931
11.09.2016 07:15;0;0.0600395;0.110612;0;0.0726744;0.084837;0.060039;0.038915;0.024223
11.09.2016 07:30;0;0.0695585;0.113396;0;0.0697674;0.099662;0.069559;0.044176;0.026514
11.09.2016 07:45;0;0.0790776;0.116179;0;0.0697674;0.114488;0.079078;0.049436;0.028805
11.09.2016 08:00;0;0.0885967;0.118963;0;0.0697674;0.129313;0.088597;0.054697;0.031096
11.09.2016 08:15;0.0173497;0.0956809;0.129223;0.0174931;0.0697674;0.129819;0.095681;0.066142;0.045636
11.09.2016 08:30;0.0346994;0.102765;0.139483;0.0349861;0.0697674;0.130325;0.102765;0.077586;0.060176
11.09.2016 08:45;0.052049;0.109849;0.149744;0.0524792;0.0813953;0.130831;0.109849;0.08903;0.074716
11.09.2016 09:00;0.0693987;0.116934;0.160004;0.0699722;0.0494186;0.131337;0.116934;0.100475;0.089256
11.09.2016 09:15;0.0675646;0.128127;0.135587;0.0851575;0.0843023;0.149456;0.128127;0.106564;0.098496
11.09.2016 09:30;0.0657305;0.13932;0.11117;0.100343;0.0755814;0.167575;0.13932;0.112653;0.107736
11.09.2016 09:45;0.0638963;0.150513;0.0867536;0.115528;0.0668605;0.185694;0.150513;0.118743;0.116977
11.09.2016 10:00;0.0620622;0.161705;0.0623368;0.130713;0.0668605;0.203813;0.161705;0.124832;0.126217
11.09.2016 10:15;0.0465467;0.158701;0.0467526;0.131264;0.0697674;0.211329;0.158701;0.11822;0.123432
11.09.2016 10:30;0.0310311;0.155697;0.0311684;0.131814;0.0668605;0.218845;0.155697;0.111607;0.120647
11.09.2016 10:45;0.0155156;0.152693;0.0155842;0.132365;0.0668605;0.226361;0.152693;0.104995;0.117862
11.09.2016 11:00;0;0.149689;0;0.132915;0.0697674;0.233877;0.149689;0.098383;0.115076
11.09.2016 11:15;0;0.142564;0.0182629;0.128269;0.0668605;0.223875;0.142564;0.095057;0.112574
11.09.2016 11:30;0;0.135439;0.0365258;0.123622;0.0668605;0.213872;0.135439;0.091731;0.110071
11.09.2016 11:45;0;0.128313;0.0547887;0.118975;0.0697674;0.203869;0.128313;0.088405;0.107568
11.09.2016 12:00;0;0.121188;0.0730516;0.114329;0.0668605;0.193866;0.121188;0.085079;0.105065
11.09.2016 12:15;0.0382996;0.132829;0.101097;0.127;0.0668605;0.185583;0.132829;0.104955;0.120562
11.09.2016 12:30;0.0765992;0.14447;0.129142;0.139671;0.0697674;0.177299;0.14447;0.124832;0.136059
11.09.2016 12:45;0.114899;0.156112;0.157188;0.152342;0.0668605;0.169016;0.156112;0.144708;0.151556
11.09.2016 13:00;0.153198;0.167753;0.185233;0.165013;0.0697674;0.160732;0.167753;0.164585;0.167053
11.09.2016 13:15;0.141874;0.159111;0.170012;0.158125;0.0668605;0.160839;0.159111;0.155067;0.158674
11.09.2016 13:30;0.13055;0.150468;0.15479;0.151236;0.0697674;0.160945;0.150468;0.145549;0.150295
11.09.2016 13:45;0.119226;0.141826;0.139569;0.144347;0.0697674;0.161052;0.141826;0.136031;0.141916
11.09.2016 14:00;0.107902;0.133183;0.124348;0.137459;0.0697674;0.161159;0.133183;0.126513;0.133537
11.09.2016 14:15;0.0999011;0.126221;0.117504;0.131721;0.0697674;0.155118;0.126221;0.119451;0.1273
11.09.2016 14:30;0.0919002;0.11926;0.110661;0.125982;0.0697674;0.149078;0.11926;0.112389;0.121063
11.09.2016 14:45;0.0838992;0.112298;0.103817;0.120244;0.0697674;0.143038;0.112298;0.105328;0.114826
11.09.2016 15:00;0.0758982;0.105336;0.0969735;0.114506;0.0697674;0.136998;0.105336;0.098266;0.108589
11.09.2016 15:15;0.0569236;0.0790022;0.0727301;0.0858797;0.0697674;0.118984;0.079002;0.0737;0.081441
11.09.2016 15:30;0.0379491;0.0526681;0.0484868;0.0572531;0.0668605;0.100969;0.052668;0.049133;0.054294
11.09.2016 15:45;0.0189745;0.0263341;0.0242434;0.0286266;0.0697674;0.082955;0.026334;0.024567;0.027147
11.09.2016 16:00;0;0;0;0;0.0697674;0.064941;0;0;0
11.09.2016 16:15;0;0;0;0;0.0697674;0.051295;0;0;0
11.09.2016 16:30;0;0;0;0;0.0668605;0.037649;0;0;0
11.09.2016 16:45;0;0;0;0;0.0697674;0.024003;0;0;0
11.09.2016 17:00;0;0;0;0;0.0697674;0.010358;0;0;0
11.09.2016 17:15;0;0;0;0;0.0668605;0.01136;0;0;0
11.09.2016 17:30;0;0;0;0;0.0697674;0.012361;0;0;0
11.09.2016 17:45;0;0;0;0;0.0668605;0.013363;0;0;0
11.09.2016 18:00;0;0;0;0;0.0697674;0.014365;0;0;0
11.09.2016 18:15;0;0;0;0;0.0668605;0.010774;0;0;0
11.09.2016 18:30;0;0;0;0;0.0668605;0.007182;0;0;0
11.09.2016 18:45;0;0;0;0;0.0639535;0.003591;0;0;0
11.09.2016 19:00;0;0;0;0;0.0639535;0;0;0;0
11.09.2016 19:15;0;0;0;0;0.0639535;0;0;0;0
11.09.2016 19:30;0;0;0;0;0.0639535;0;0;0;0
11.09.2016 19:45;0;0;0;0;0.0610465;0;0;0;0
11.09.2016 20:00;0;0;0;0;0.0639535;0;0;0;0
11.09.2016 20:15;0;0;0;0;0.0610465;0;0;0;0
11.09.2016 20:30;0;0;0;0;0.0610465;0;0;0;0
11.09.2016 20:45;0;0;0;0;0.0901163;0;0;0;0
11.09.2016 21:00;0;0;0;0;0.188953;0;0;0;0
11.09.2016 21:15;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 21:30;0;0;0;0;0.0784884;0;0;0;0
11.09.2016 21:45;0;0;0;0;0.174419;0;0;0;0
11.09.2016 22:00;0;0;0;0;0.0406977;0;0;0;0
11.09.2016 22:15;0;0;0;0;0.0755814;0;0;0;0
11.09.2016 22:30;0;0;0;0;0.0610465;0;0;0;0
11.09.2016 22:45;0;0;0;0;0.0726744;0;0;0;0
11.09.2016 23:00;0;0;0;0;0.0901163;0;0;0;0
11.09.2016 23:15;0;0;0;0;0.0872093;0;0;0;0
11.09.2016 23:30;0;0;0;0;0.0843023;0;0;0;0
11.09.2016 23:45;0;0;0;0;0.0377907;0;0;0;0
12.09.2016 00:00;0;0;0;0;0.0319767;0;0;0;0
12.09.2016 00:15;0;0;0;0;0.0348837;0;0;0;0
12.09.2016 00:30;0;0;0;0;0.0406977;0;0;0;0
12.09.2016 00:45;0;0;0;0;0.0813953;0;0;0;0
12.09.2016 01:00;0;0;0;0;0.0843023;0;0;0;0
12.09.2016 01:15;0;0;0;0;0.0872093;0;0;0;0
12.09.2016 01:30;0;0;0;0;0.0290698;0;0;0;0
12.09.2016 01:45;0;0;0;0;0.0261628;0;0;0;0
12.09.2016 02:00;0;0;0;0;0.0552326;0;0;0;0
12.09.2016 02:15;0;0;0;0;0.113372;0;0;0;0
12.09.2016 02:30;0;0;0;0;0.0726744;0;0;0;0
12.09.2016 02:45;0;0;0;0;0.00872093;0;0;0;0
12.09.2016 03:00;0;0;0;0;0.0959302;0;0;0;0
12.09.2016 03:15;0;0;0;0;0.119186;0;0;0;0
12.09.2016 03:30;0;0;0;0;0.0203488;0;0;0;0
12.09.2016 03:45;0;0;0;0;0.0494186;0;0;0;0
12.09.2016 04:00;0;0;0;0;0.151163;0;0;0;0
12.09.2016 04:15;0;0;0;0;0.00872093;0;0;0;0
12.09.2016 04:30;0;0;0;0;0.0872093;0;0;0;0
12.09.2016 04:45;0;0;0;0;0.104651;0;0;0;0
12.09.2016 05:00;0;0;0;0;0.00581395;0;0;0;0
12.09.2016 05:15;0;0;0;0;0.0145349;0;0;0;0
12.09.2016 05:30;0;0;0;0;0.0203488;0;0;0;0
12.09.2016 05:45;0;0;0;0;0.0203488;0;0;0;0
12.09.2016 06:00;0;0;0;0;0.0436047;0;0;0;0
12.09.2016 06:15;0.0502687;0.0192973;0.0292557;0;0.0494186;0.021226;0.019297;0.025475;0.009925
12.09.2016 06:30;0.100537;0.0385947;0.0585114;0;0.0523256;0.042452;0.038595;0.05095;0.01985
12.09.2016 06:45;0.150806;0.057892;0.0877671;0;0.0581395;0.063678;0.057892;0.076425;0.029775
12.09.2016 07:00;0.201075;0.0771893;0.117023;0;0.0581395;0.084904;0.077189;0.1019;0.0397
12.09.2016 07:15;0.212487;0.0927818;0.130542;0;0.0552326;0.094166;0.092782;0.114101;0.04503
12.09.2016 07:30;0.223899;0.108374;0.144061;0;0.0581395;0.103427;0.108374;0.126302;0.050359
12.09.2016 07:45;0.23531;0.123967;0.15758;0;0.0581395;0.112688;0.123967;0.138504;0.055689
12.09.2016 08:00;0.246722;0.139559;0.171099;0;0.0581395;0.12195;0.139559;0.150705;0.061019
12.09.2016 08:15;0.222167;0.16182;0.173078;0.0208088;0.0552326;0.128313;0.16182;0.159078;0.077628
12.09.2016 08:30;0.197612;0.184081;0.175057;0.0416177;0.0581395;0.134675;0.184081;0.167451;0.094237
12.09.2016 08:45;0.173057;0.206341;0.177036;0.0624265;0.0784884;0.141038;0.206341;0.175824;0.110846
12.09.2016 09:00;0.148502;0.228602;0.179015;0.0832354;0.0319767;0.147401;0.228602;0.184196;0.127455
12.09.2016 09:15;0.154662;0.191371;0.171631;0.0801892;0.0901163;0.173394;0.191371;0.165052;0.117288
12.09.2016 09:30;0.160823;0.154139;0.164247;0.0771431;0.0494186;0.199387;0.154139;0.145907;0.10712
12.09.2016 09:45;0.166983;0.116907;0.156862;0.0740969;0.0552326;0.22538;0.116907;0.126762;0.096953
12.09.2016 10:00;0.173144;0.0796758;0.149478;0.0710508;0.0581395;0.251373;0.079676;0.107618;0.086785
12.09.2016 10:15;0.167626;0.0830215;0.145408;0.0747868;0.0610465;0.25358;0.083021;0.108205;0.089104
12.09.2016 10:30;0.162107;0.0863672;0.141337;0.0785227;0.0581395;0.255788;0.086367;0.108793;0.091422
12.09.2016 10:45;0.156589;0.0897129;0.137267;0.0822587;0.0610465;0.257995;0.089713;0.109381;0.093741
12.09.2016 11:00;0.151071;0.0930587;0.133196;0.0859947;0.0581395;0.260202;0.093059;0.109968;0.09606
12.09.2016 11:15;0.160141;0.0971927;0.132859;0.0905723;0.0639535;0.258102;0.097193;0.1152;0.100279
12.09.2016 11:30;0.169211;0.101327;0.132522;0.09515;0.0639535;0.256001;0.101327;0.120431;0.104497
12.09.2016 11:45;0.178282;0.105461;0.132184;0.0997276;0.0610465;0.253901;0.105461;0.125662;0.108716
12.09.2016 12:00;0.187352;0.109595;0.131847;0.104305;0.0639535;0.2518;0.109595;0.130894;0.112935
12.09.2016 12:15;0.195062;0.141945;0.192812;0.136913;0.0639535;0.236609;0.141945;0.158496;0.147079
12.09.2016 12:30;0.202771;0.174295;0.253777;0.169521;0.0639535;0.221417;0.174295;0.186098;0.181223
12.09.2016 12:45;0.210481;0.206646;0.314742;0.202129;0.0610465;0.206226;0.206646;0.213701;0.215367
12.09.2016 13:00;0.218191;0.238996;0.375708;0.234737;0.0639535;0.191035;0.238996;0.241303;0.249512
12.09.2016 13:15;0.200439;0.22457;0.331158;0.22351;0.0668605;0.190696;0.22457;0.224579;0.233751
12.09.2016 13:30;0.182688;0.210145;0.286609;0.212283;0.0668605;0.190356;0.210145;0.207856;0.217989
12.09.2016 13:45;0.164936;0.19572;0.242059;0.201056;0.0639535;0.190017;0.19572;0.191133;0.202228
12.09.2016 14:00;0.147185;0.181294;0.19751;0.189829;0.0668605;0.189678;0.181294;0.174409;0.186467
12.09.2016 14:15;0.139462;0.179819;0.190235;0.192411;0.0639535;0.184913;0.179819;0.171477;0.186588
12.09.2016 14:30;0.131739;0.178343;0.182961;0.194994;0.0668605;0.180148;0.178343;0.168545;0.186709
12.09.2016 14:45;0.124016;0.176867;0.175687;0.197576;0.0639535;0.175383;0.176867;0.165612;0.18683
12.09.2016 15:00;0.116293;0.175392;0.168413;0.200158;0.0668605;0.170617;0.175392;0.16268;0.186951
12.09.2016 15:15;0.105013;0.15436;0.147608;0.177608;0.0668605;0.134059;0.15436;0.144044;0.165531
12.09.2016 15:30;0.0937327;0.133329;0.126804;0.155057;0.0639535;0.097501;0.133329;0.125407;0.144111
12.09.2016 15:45;0.0824529;0.112298;0.106;0.132507;0.0668605;0.060943;0.112298;0.106771;0.122691
12.09.2016 16:00;0.071173;0.0912661;0.0851955;0.109956;0.0639535;0.024385;0.091266;0.088134;0.101271
12.09.2016 16:15;0.0669351;0.0840727;0.0772961;0.104914;0.0668605;0.021027;0.084073;0.08198;0.095522
12.09.2016 16:30;0.0626971;0.0768792;0.0693967;0.0998725;0.0639535;0.01767;0.076879;0.075825;0.089773
12.09.2016 16:45;0.0584592;0.0696858;0.0614973;0.0948307;0.0668605;0.014313;0.069686;0.06967;0.084024
12.09.2016 17:00;0.0542213;0.0624924;0.0535979;0.0897889;0.0639535;0.010956;0.062492;0.063516;0.078275
12.09.2016 17:15;0.040666;0.0468693;0.0401984;0.102287;0.0668605;0.011956;0.046869;0.052461;0.080697
12.09.2016 17:30;0.0271107;0.0312462;0.0267989;0.114785;0.0639535;0.012957;0.031246;0.041407;0.083119
12.09.2016 17:45;0.0135553;0.0156231;0.0133995;0.127283;0.0668605;0.013958;0.015623;0.030353;0.08554
12.09.2016 18:00;0;0;0;0.139781;0.0668605;0.014958;0;0.019299;0.087962
12.09.2016 18:15;0;0;0;0.104836;0.0639535;0.011219;0;0.014474;0.065972
12.09.2016 18:30;0;0;0;0.0698906;0.0668605;0.007479;0;0.009649;0.043981
12.09.2016 18:45;0;0;0;0.0349453;0.0639535;0.00374;0;0.004825;0.021991
12.09.2016 19:00;0;0;0;0;0.0668605;0;0;0;0
12.09.2016 19:15;0;0;0;0;0.0639535;0;0;0;0
12.09.2016 19:30;0;0;0;0;0.0668605;0;0;0;0
12.09.2016 19:45;0;0;0;0;0.0668605;0;0;0;0
12.09.2016 20:00;0;0;0;0;0.0639535;0;0;0;0
12.09.2016 20:15;0;0;0;0;0.174419;0;0;0;0
12.09.2016 20:30;0;0;0;0;0.125;0;0;0;0
12.09.2016 20:45;0;0;0;0;0.0668605;0;0;0;0
12.09.2016 21:00;0;0;0;0;0.0261628;0;0;0;0
12.09.2016 21:15;0;0;0;0;0.0261628;0;0;0;0
12.09.2016 21:30;0;0;0;0;0.0261628;0;0;0;0
12.09.2016 21:45;0;0;0;0;0.0261628;0;0;0;0
12.09.2016 22:00;0;0;0;0;0.0494186;0;0;0;0
12.09.2016 22:15;0;0;0;0;0.0523256;0;0;0;0
12.09.2016 22:30;0;0;0;0;0.0552326;0;0;0;0
12.09.2016 22:45;0;0;0;0;0.0581395;0;0;0;0
12.09.2016 23:00;0;0;0;0;0.0581395;0;0;0;0
12.09.2016 23:15;0;0;0;0;0.0581395;0;0;0;0
12.09.2016 23:30;0;0;0;0;0.0581395;0;0;0;0
12.09.2016 23:45;0;0;0;0;0.0610465;0;0;0;0
13.09.2016 00:00;0;0;0;0;0.0581395;0;0;0;0
13.09.2016 00:15;0;0;0;0;0.0581395;0;0;0;0
13.09.2016 00:30;0;0;0;0;0.0581395;0;0;0;0
13.09.2016 00:45;0;0;0;0;0.0581395;0;0;0;0
13.09.2016 01:00;0;0;0;0;0.0581395;0;0;0;0
13.09.2016 01:15;0;0;0;0;0.0610465;0;0;0;0
13.09.2016 01:30;0;0;0;0;0.0610465;0;0;0;0
13.09.2016 01:45;0;0;0;0;0.0610465;0;0;0;0
13.09.2016 02:00;0;0;0;0;0.0639535;0;0;0;0
13.09.2016 02:15;0;0;0;0;0.0610465;0;0;0;0
13.09.2016 02:30;0;0;0;0;0.0639535;0;0;0;0
13.09.2016 02:45;0;0;0;0;0.0610465;0;0;0;0
13.09.2016 03:00;0;0;0;0;0.0639535;0;0;0;0
13.09.2016 03:15;0;0;0;0;0.0610465;0;0;0;0
13.09.2016 03:30;0;0;0;0;0.0639535;0;0;0;0
13.09.2016 03:45;0;0;0;0;0.0639535;0;0;0;0
13.09.2016 04:00;0;0;0;0;0.0639535;0;0;0;0
13.09.2016 04:15;0;0;0;0;0.0668605;0;0;0;0
13.09.2016 04:30;0;0;0;0;0.0668605;0;0;0;0
